select,9100,41400450,9100,148869314
insert,9100,20879872,20870778,286165765
heap,9100,211655,111689,3853216
mquick,9100,136195,75792,2922856
quick,9100,140122,83716,3095410
select,9100,41400450,9100,149494966
insert,9100,20746078,20736990,285274674
heap,9100,211582,111667,3943081
mquick,9100,140125,83717,3036885
quick,9100,141697,77228,2913039
select,9100,41400450,9100,148579331
insert,9100,20797613,20788521,285842178
heap,9100,211410,111522,3859635
mquick,9100,135530,72558,2859423
quick,9100,143986,81503,2968544
select,9100,41400450,9100,148373928
insert,9100,20772697,20763606,286544856
heap,9100,211652,111701,4330478
mquick,9100,138203,73930,2899446
quick,9100,147455,86939,3605145
select,9100,41400450,9100,148592547
insert,9100,20588763,20579674,284533104
heap,9100,211439,111701,3869075
mquick,9100,148491,92612,3224544
quick,9100,137703,77789,2847717
select,9100,41400450,9100,149652795
insert,9100,20659071,20649980,285524254
heap,9100,211571,111675,3889086
mquick,9100,138026,77419,2939847
quick,9100,138605,78125,2847718
select,9100,41400450,9100,148574045
insert,9100,20656979,20647884,283203641
heap,9100,211551,111705,3875116
mquick,9100,138608,78126,3155824
quick,9100,134175,75021,2835257
select,9100,41400450,9100,148786247
insert,9100,20778060,20768966,287050437
heap,9100,211607,111729,3878892
mquick,9100,134178,75022,3295528
quick,9100,134297,76033,2828838
select,9100,41400450,9100,148780583
insert,9100,21021056,21011966,289076161
heap,9100,211286,111515,3848685
mquick,9100,142252,81602,3957806
quick,9100,142166,83042,2976094
select,9100,41400450,9100,149866128
insert,9100,20788730,20779637,284834414
heap,9100,211627,111756,3856992
mquick,9100,132645,73044,2872260
quick,9100,144743,80889,2944755
select,9100,41400450,9100,149066035
insert,9100,20804432,20795340,286823512
heap,9100,211379,111605,3847552
mquick,9100,134758,75469,2925122
quick,9100,145897,86244,3053877
select,9100,41400450,9100,148238754
insert,9100,20640868,20631782,284752856
heap,9100,211648,111779,3847930
mquick,9100,145900,86245,3163753
quick,9100,138720,80197,2880567
select,9100,41400450,9100,148773786
insert,9100,20959982,20950889,288914556
heap,9100,211425,111632,3852083
mquick,9100,144579,80861,3053122
quick,9100,137323,72859,2843941
select,9100,41400450,9100,148704689
insert,9100,20822037,20812946,289492633
heap,9100,211388,111679,3853594
mquick,9100,134116,73211,2909263
quick,9100,135868,78758,2879812
select,9100,41400450,9100,149737373
insert,9100,20641523,20632433,288515453
heap,9100,211511,111766,3938550
mquick,9100,135871,78759,3007812
quick,9100,145656,72653,3388414
select,9100,41400450,9100,148584995
insert,9100,20671039,20661949,283540443
heap,9100,211346,111622,3866809
mquick,9100,130972,69285,2792968
quick,9100,133494,77869,2842054
select,9100,41400450,9100,150830849
insert,9100,20722745,20713654,284660349
heap,9100,211674,111759,3858125
mquick,9100,134781,78548,2976850
quick,9100,132255,73858,2784284
select,9100,41400450,9100,148942188
insert,9100,20695679,20686595,284918614
heap,9100,211523,111688,3894372
mquick,9100,137984,82163,3014608
quick,9100,150241,81454,3501310
select,9100,41400450,9100,148219497
insert,9100,20696846,20687753,284966190
heap,9100,211410,111570,3857369
mquick,9100,134568,76176,2934939
quick,9100,137353,74080,3023293
select,9100,41400450,9100,160507122
insert,9100,20912378,20903291,287262261
heap,9100,211564,111672,3877759
mquick,9100,145752,85787,3139588
quick,9100,141669,70765,3804508
select,9100,41400450,9100,149169113
insert,9100,20680205,20671114,284399063
heap,9100,211606,111755,3875493
mquick,9100,141672,70766,2889252
quick,9100,136320,76637,2833370
select,9100,41400450,9100,150547285
insert,9100,20758642,20749550,285347169
heap,9100,211622,111761,3881912
mquick,9100,136323,76638,3168661
quick,9100,137622,77772,3451092
select,9100,41400450,9100,149074719
insert,9100,20754339,20745252,286633966
heap,9100,211521,111623,3882290
mquick,9100,126254,71020,2820532
quick,9100,135755,73548,2802407
select,9100,41400450,9100,148886305
insert,9100,20971135,20962043,289637247
heap,9100,211439,111626,3879647
mquick,9100,136803,80013,3002903
quick,9100,142966,82763,2951930
select,9100,41400450,9100,148453597
insert,9100,20847811,20838722,286186532
heap,9100,211442,111581,3880402
mquick,9100,134581,79373,2965145
quick,9100,135473,85099,3749004
select,9100,41400450,9100,148325975
insert,9100,20699612,20690522,285646213
heap,9100,211502,111701,4242125
mquick,9100,135398,80449,2962880
quick,9100,138337,79709,2893027
select,9100,41400450,9100,149173268
insert,9100,20614782,20605693,283447936
heap,9100,211625,111680,3856992
mquick,9100,138340,79710,2983269
quick,9100,139099,75682,2868862
select,9100,41400450,9100,148997315
insert,9100,20605271,20596182,284773624
heap,9100,211582,111685,3844909
mquick,9100,132911,75244,3109004
quick,9100,132438,71330,2741617
select,9100,41400450,9100,149099261
insert,9100,20566714,20557630,283478142
heap,9100,211547,111689,3952142
mquick,9100,132411,75748,3011588
quick,9100,136185,78363,2885853
select,9100,41400450,9100,149500630
insert,9100,20379910,20370819,282464714
heap,9100,211575,111728,3849440
mquick,9100,136188,78364,2948909
quick,9100,134788,76260,2808449
select,9100,41400450,9100,149394529
insert,9100,20709620,20700529,284402839
heap,9100,211623,111736,3871718
mquick,9100,134791,76261,3021027
quick,9100,139670,81736,2977606
select,9100,41400450,9100,148581597
insert,9100,20940205,20931114,287234320
heap,9100,211415,111599,3860768
mquick,9100,138538,77340,3906078
quick,9100,143911,86341,3041794
select,9100,41400450,9100,149097373
insert,9100,20508901,20499807,283173434
heap,9100,211406,111686,3875493
mquick,9100,143914,86342,3155446
quick,9100,138341,70601,3122219
select,9100,41400450,9100,148542329
insert,9100,20810183,20801090,286577328
heap,9100,211475,111709,3875116
mquick,9100,137265,75450,2903600
quick,9100,135663,81846,2879056
select,9100,41400450,9100,148640877
insert,9100,20708752,20699660,284843853
heap,9100,211661,111761,3870585
mquick,9100,135666,81847,2985534
quick,9100,132353,75109,2972697
select,9100,41400450,9100,148382234
insert,9100,20955538,20946443,289019901
heap,9100,211422,111638,3847930
mquick,9100,132356,75110,2913039
quick,9100,151124,89781,3339705
select,9100,41400450,9100,149274459
insert,9100,20711632,20702542,285284490
heap,9100,211566,111747,3849440
mquick,9100,142023,77288,3033110
quick,9100,144033,80226,2927387
select,9100,41400450,9100,149741904
insert,9100,20954485,20945393,287559039
heap,9100,211329,111598,3839623
mquick,9100,138476,81395,3021405
quick,9100,141729,81171,2930408
select,9100,41400450,9100,148770388
insert,9100,20664119,20655028,285625068
heap,9100,211504,111749,3850195
mquick,9100,141272,79242,3137322
quick,9100,149667,68993,2803541
select,9100,41400450,9100,148731498
insert,9100,20714530,20705435,284955239
heap,9100,211575,111784,3876626
mquick,9100,139914,77076,2961747
quick,9100,152203,76659,2918325
select,9100,41400450,9100,148174565
insert,9100,20696884,20687794,284833658
heap,9100,211460,111617,3867564
mquick,9100,145414,82366,3033487
quick,9100,136410,82233,2966655
select,9100,41400450,9100,149718872
insert,9100,20776721,20767627,285599394
heap,9100,211501,111642,3869829
mquick,9100,137220,86093,3088615
quick,9100,137345,83301,2917569
select,9100,41400450,9100,149881987
insert,9100,20779969,20770879,285717954
heap,9100,211681,111768,3882667
mquick,9100,133378,76514,2894160
quick,9100,134755,73780,4092225
select,9100,41400450,9100,149123427
insert,9100,20465038,20455945,281502638
heap,9100,211473,111720,3853216
mquick,9100,134758,73781,3154313
quick,9100,143345,81499,2930030
select,9100,41400450,9100,148509101
insert,9100,20979558,20970463,288868114
heap,9100,211479,111670,3857370
mquick,9100,143348,81500,3044815
quick,9100,140877,79677,2905109
select,9100,41400450,9100,148532134
insert,9100,20764851,20755763,284858957
heap,9100,211454,111676,3853971
mquick,9100,134429,70079,2852626
quick,9100,137942,77767,2849982
select,9100,41400450,9100,148348252
insert,9100,20997202,20988112,289232479
heap,9100,211473,111619,3854349
mquick,9100,135822,75540,2886609
quick,9100,136121,79184,2929274
select,9100,41400450,9100,148755285
insert,9100,20808091,20799004,285803665
heap,9100,211494,111633,3980084
mquick,9100,135188,75696,2919835
quick,9100,141199,79764,2897181
select,9100,41400450,9100,148993539
insert,9100,20682866,20673778,284852537
heap,9100,211350,111571,3851329
mquick,9100,141202,79765,2988555
quick,9100,142303,83931,2982514
select,9100,41400450,9100,148499285
insert,9100,20755332,20746241,286652467
heap,9100,211420,111570,3922691
mquick,9100,136114,76231,2930785
quick,9100,138420,78216,2886986
select,9100,41400450,9100,149641090
insert,9100,20802017,20792932,285338862
heap,9100,211603,111655,3870585
mquick,9100,138423,78217,2969298
quick,9100,149775,84305,3017251
select,9100,41400450,9100,150073421
insert,9100,20645871,20636778,282664454
heap,9100,211605,111761,3884555
mquick,9100,137339,76905,2969676
quick,9100,146415,79342,2993841
select,9100,41400450,9100,148727343
insert,9100,20511830,20502735,283206661
heap,9100,211589,111702,3904944
mquick,9100,130618,79675,2956461
quick,9100,149363,74705,2884343
select,9100,41400450,9100,149568595
insert,9100,20738891,20729800,284479864
heap,9100,211730,111805,3887576
mquick,9100,146598,95143,3228696
quick,9100,134452,76268,3303080
select,9100,41400450,9100,149051686
insert,9100,20734727,20725641,285452515
heap,9100,211328,111580,3915139
mquick,9100,140979,80125,3940815
quick,9100,142037,88458,3063316
select,9100,41400450,9100,148777184
insert,9100,20777188,20768094,286607534
heap,9100,211482,111621,3870585
mquick,9100,137914,78564,2976095
quick,9100,152225,98965,3508107
select,9100,41400450,9100,149169114
insert,9100,20648417,20639327,284208762
heap,9100,211512,111622,4036720
mquick,9100,133679,72857,3058408
quick,9100,137268,77025,2852248
select,9100,41400450,9100,148347875
insert,9100,21066664,21057582,291433023
heap,9100,211370,111567,3871717
mquick,9100,128989,73609,2848473
quick,9100,148348,89402,3093523
select,9100,41400450,9100,148368641
insert,9100,20655712,20646619,284043759
heap,9100,211574,111748,3874739
mquick,9100,138827,77233,2936071
quick,9100,146564,82808,2957216
select,9100,41400450,9100,148352783
insert,9100,20703495,20694405,285034154
heap,9100,211462,111660,3872472
mquick,9100,146567,82809,3050856
quick,9100,138718,79335,3298172
select,9100,41400450,9100,149654305
insert,9100,20664670,20655584,283594059
heap,9100,211428,111699,3861523
mquick,9100,138721,79336,3459021
quick,9100,134905,85875,2943245
select,9100,41400450,9100,148847792
insert,9100,20519160,20510068,284776266
heap,9100,211559,111701,3875116
mquick,9100,133799,79294,2949286
quick,9100,143792,83594,2967033
select,9100,41400450,9100,148749243
insert,9100,20703254,20694165,286189930
heap,9100,211375,111656,3853971
mquick,9100,137587,79050,3029712
quick,9100,142754,81944,2968921
select,9100,41400450,9100,148753019
insert,9100,20716624,20707533,284569729
heap,9100,211561,111684,3901924
mquick,9100,142938,84527,3090880
quick,9100,145578,85469,3029334
select,9100,41400450,9100,148484181
insert,9100,20702949,20693862,284562933
heap,9100,211497,111659,3877759
mquick,9100,145581,85470,3138078
quick,9100,146977,88434,3044815
select,9100,41400450,9100,148383367
insert,9100,20772652,20763565,286653600
heap,9100,211526,111658,3988768
mquick,9100,136824,69864,2827328
quick,9100,150371,80257,3677263
select,9100,41400450,9100,150719840
insert,9100,20765159,20756067,286809163
heap,9100,211538,111716,3889842
mquick,9100,134590,78187,2971187
quick,9100,138693,83755,2932673
select,9100,41400450,9100,149232170
insert,9100,20804191,20795100,284870661
heap,9100,211513,111653,3881157
mquick,9100,141826,71593,2887741
quick,9100,151831,92072,3468083
select,9100,41400450,9100,148889704
insert,9100,20894101,20885012,288842060
heap,9100,211422,111671,3846042
mquick,9100,151834,92073,3678396
quick,9100,131096,77395,2814868
select,9100,41400450,9100,148531002
insert,9100,20780823,20771733,287196184
heap,9100,211405,111628,3841511
mquick,9100,136398,80299,3005924
quick,9100,134749,81183,2878301
select,9100,41400450,9100,148475120
insert,9100,20709009,20699916,285206708
heap,9100,211515,111681,3856237
mquick,9100,132177,75078,2920213
quick,9100,133290,73463,2795988
select,9100,41400450,9100,148332771
insert,9100,20441457,20432366,282380136
heap,9100,211484,111687,3870207
mquick,9100,133293,73464,2890007
quick,9100,157848,82805,3059163
select,9100,41400450,9100,147973692
insert,9100,20851837,20842749,287594910
heap,9100,211465,111596,3864921
mquick,9100,138861,74862,3065204
quick,9100,133404,76473,2808827
select,9100,41400450,9100,148799462
insert,9100,20810747,20801656,286081186
heap,9100,211624,111711,3995941
mquick,9100,139426,70855,2861687
quick,9100,133124,74032,2781263
select,9100,41400450,9100,149009397
insert,9100,20698848,20689759,283972774
heap,9100,211718,111738,3851706
mquick,9100,142383,81063,3031977
quick,9100,137743,78487,2884720
select,9100,41400450,9100,150185184
insert,9100,20541300,20532208,283197599
heap,9100,211476,111661,3858502
mquick,9100,139501,83223,3096921
quick,9100,130646,73521,2766915
select,9100,41400450,9100,148550635
insert,9100,20747437,20738350,285068514
heap,9100,211516,111689,3894372
mquick,9100,130649,73522,2852248
quick,9100,143643,84839,2974585
select,9100,41400450,9100,149902377
insert,9100,20853095,20844004,288920220
heap,9100,211646,111781,3860768
mquick,9100,143646,84840,3453735
quick,9100,136980,77203,2860932
select,9100,41400450,9100,147793963
insert,9100,20186115,20177023,277578436
heap,9100,211638,111764,3864543
mquick,9100,136983,77204,2977605
quick,9100,147064,79379,3031222
select,9100,41400450,9100,148341834
insert,9100,20777540,20768451,285444207
heap,9100,211457,111710,3927600
mquick,9100,130936,73475,2863198
quick,9100,135852,77709,2863576
select,9100,41400450,9100,149689043
insert,9100,20649100,20640009,283635216
heap,9100,211614,111752,3849062
mquick,9100,135855,77710,2968166
quick,9100,139683,70356,2761629
select,9100,41400450,9100,149477976
insert,9100,20839608,20830517,286284326
heap,9100,211294,111524,3895505
mquick,9100,139686,70357,2851871
quick,9100,134332,78043,3232473
select,9100,41400450,9100,149379426
insert,9100,20653352,20644268,284453811
heap,9100,211638,111765,3869075
mquick,9100,134714,77128,2932673
quick,9100,153266,76142,2935694
select,9100,41400450,9100,148358069
insert,9100,20843454,20834363,286546744
heap,9100,211322,111582,4097511
mquick,9100,153269,76143,3969511
quick,9100,133674,75500,2791080
select,9100,41400450,9100,148935768
insert,9100,20771381,20762294,291053553
heap,9100,211449,111631,3866809
mquick,9100,150242,87826,3215859
quick,9100,140323,79884,2915682
select,9100,41400450,9100,149119651
insert,9100,20852095,20843009,286678142
heap,9100,211484,111674,3856237
mquick,9100,141643,81971,3076531
quick,9100,137171,73209,2800520
select,9100,41400450,9100,148736028
insert,9100,20550849,20541757,285228230
heap,9100,211484,111688,3853216
mquick,9100,132129,71738,2994597
quick,9100,144222,83185,3036885
select,9100,41400450,9100,148253101
insert,9100,20766054,20756964,286361729
heap,9100,211525,111647,3855104
mquick,9100,132329,74008,2863953
quick,9100,145783,85782,3608544
select,9100,41400450,9100,148557055
insert,9100,20690587,20681494,284533859
heap,9100,211420,111591,3880024
mquick,9100,145786,85783,4085429
quick,9100,138319,78201,2940980
select,9100,41400450,9100,150878424
insert,9100,20909434,20900341,290501907
heap,9100,211410,111608,3901169
mquick,9100,138322,78202,2973452
quick,9100,147732,87826,3644414
select,9100,41400450,9100,148593302
insert,9100,20863809,20854718,287490697
heap,9100,211398,111615,3878136
mquick,9100,147735,87827,3182632
quick,9100,131700,73525,2774466
select,9100,41400450,9100,148506459
insert,9100,20792810,20783721,285776479
heap,9100,211563,111698,3873983
mquick,9100,139265,80253,3000260
quick,9100,148453,87980,3117310
select,9100,41400450,9100,149687155
insert,9100,20719717,20710624,285400030
heap,9100,211648,111769,3890974
mquick,9100,132300,74296,2908885
quick,9100,139169,80418,2896803
select,9100,41400450,9100,148521184
insert,9100,20813957,20804870,284980915
heap,9100,211365,111657,3874738
mquick,9100,144022,79191,3008567
quick,9100,132529,77299,2818266
select,9100,41400450,9100,148451709
insert,9100,20677377,20668288,283896879
heap,9100,211479,111691,3861146
mquick,9100,145796,79689,3226431
quick,9100,136913,80841,2906242
select,9100,41400450,9100,151063439
insert,9100,20656997,20647910,285899570
heap,9100,211551,111701,3887198
mquick,9100,133837,75448,2904354
quick,9100,136233,71980,2846585
select,9100,41400450,9100,149160807
insert,9100,20724593,20715503,285964136
heap,9100,211492,111735,3856614
mquick,9100,140258,73633,2923989
quick,9100,134049,73605,2781640
select,9100,41400450,9100,148323709
insert,9100,20503455,20494365,283048832
heap,9100,211668,111822,3852461
mquick,9100,134052,73606,2891516
quick,9100,143085,75104,2843942
select,9100,41400450,9100,148212700
insert,9100,20582234,20573139,282282720
heap,9100,211627,111774,3857369
mquick,9100,138071,80563,3000260
quick,9100,132342,76769,2808449
select,9100,41400450,9100,149210270
insert,9100,20743840,20734749,285627712
heap,9100,211583,111666,3857369
mquick,9100,132345,76770,3434857
quick,9100,143001,76147,3786384
select,9100,41400450,9100,149697727
insert,9100,20794252,20785163,287571122
heap,9100,211498,111612,3883045
mquick,9100,146381,80864,3052744
quick,9100,139357,76166,3435234
select,9100,41400450,9100,148895745
insert,9100,20820061,20810972,286265824
heap,9100,211426,111643,3914006
mquick,9100,139360,76167,2938337
quick,9100,154469,88306,3081063
select,9100,41400450,9100,148755284
insert,9100,20797761,20788668,287065919
heap,9100,211339,111617,3857747
mquick,9100,141553,80778,3016119
quick,9100,134425,76667,3268720
select,9100,41400450,9100,148924819
insert,9100,20832022,20822928,286625659
heap,9100,211534,111693,4244768
mquick,9100,134428,76668,2922856
quick,9100,142017,78048,2878679
select,9100,41400450,9100,149082647
insert,9100,20714441,20705347,286905825
heap,9100,211444,111674,3875116
mquick,9100,147974,74262,2975718
quick,9100,139514,73535,3210572
select,9100,41400450,9100,147983887
insert,9100,20689371,20680284,285212372
heap,9100,211476,111725,4065040
mquick,9100,138315,85475,3085971
quick,9100,141527,82404,2940603
select,9100,41400450,9100,149288052
insert,9100,20433453,20424361,282678048
heap,9100,211518,111686,3884555
mquick,9100,141530,82405,3053122
quick,9100,142813,81379,3237381
select,9100,41400450,9100,148336547
insert,9100,20958501,20949410,289095039
heap,9100,211399,111623,3969134
mquick,9100,132176,70149,2828460
quick,9100,136237,80632,2877546
select,9100,41400450,9100,148861385
insert,9100,20554781,20545691,284306555
heap,9100,211625,111740,3861523
mquick,9100,135873,80035,3032354
quick,9100,149627,81901,2987422
select,9100,41400450,9100,148803992
insert,9100,20689533,20680442,284544809
heap,9100,211645,111699,3879647
mquick,9100,137381,74820,2899446
quick,9100,131121,78495,2833370
select,9100,41400450,9100,148869314
insert,9100,20664488,20655400,285597505
heap,9100,211616,111781,3850573
mquick,9100,131124,78496,2925122
quick,9100,136002,74738,2774089
select,9100,41400450,9100,149327697
insert,9100,20639429,20630336,284347711
heap,9100,211449,111613,3871717
mquick,9100,136005,74739,3834337
quick,9100,138109,73568,3567387
select,9100,41400450,9100,148988630
insert,9100,20735742,20726653,285703983
heap,9100,211420,111568,3900036
mquick,9100,139329,76443,2950042
quick,9100,145645,73705,2835257
select,9100,41400450,9100,148293125
insert,9100,20823719,20814624,287921140
heap,9100,211351,111593,3872473
mquick,9100,131112,73954,2903599
quick,9100,138609,74703,2826195
select,9100,41400450,9100,148336548
insert,9100,20649097,20640008,283828915
heap,9100,211638,111785,3924579
mquick,9100,138612,74704,2930030
quick,9100,143627,85676,3001393
select,9100,41400450,9100,149680737
insert,9100,20415399,20406307,282729776
heap,9100,211552,111660,3854348
mquick,9100,136692,78167,2959481
quick,9100,144310,86558,2987800
select,9100,41400450,9100,148787756
insert,9100,20823857,20814768,286123475
heap,9100,211388,111595,3843399
mquick,9100,144313,86559,3517924
quick,9100,137813,75191,2818644
select,9100,41400450,9100,148769255
insert,9100,20455530,20446440,282208336
heap,9100,211461,111741,3961204
mquick,9100,138446,69903,2869240
quick,9100,138133,82554,2952685
select,9100,41400450,9100,149799297
insert,9100,20828403,20819315,286728738
heap,9100,211601,111738,3867565
mquick,9100,138136,82555,3043304
quick,9100,160317,78756,3065204
select,9100,41400450,9100,148444913
insert,9100,20912507,20903416,286831818
heap,9100,211433,111619,3873983
mquick,9100,150830,81259,3096166
quick,9100,146231,81045,3109381
select,9100,41400450,9100,149691308
insert,9100,20849617,20840524,287293222
heap,9100,211511,111721,3856992
mquick,9100,144656,80890,3096166
quick,9100,139325,77285,2851493
select,9100,41400450,9100,148832311
insert,9100,20669411,20660323,286034367
heap,9100,211528,111724,3855104
mquick,9100,139328,77286,2966278
quick,9100,144256,77459,2881322
select,9100,41400450,9100,148923686
insert,9100,20847456,20838368,286928856
heap,9100,211581,111703,3848685
mquick,9100,144945,82227,3076909
quick,9100,145799,82376,3802621
select,9100,41400450,9100,149360170
insert,9100,20566404,20557314,281584950
heap,9100,211498,111729,4015199
mquick,9100,134510,76444,2944001
quick,9100,138021,72028,2833747
select,9100,41400450,9100,148689209
insert,9100,20926919,20917829,287295865
heap,9100,211467,111628,3858502
mquick,9100,135361,75769,2930407
quick,9100,136435,75547,3303080
select,9100,41400450,9100,148575934
insert,9100,20740955,20731859,284348089
heap,9100,211411,111680,4254962
mquick,9100,136438,75548,2934939
quick,9100,141370,84578,3409558
select,9100,41400450,9100,148952005
insert,9100,20613497,20604412,283560077
heap,9100,211563,111771,3863788
mquick,9100,137717,81032,3005169
quick,9100,136155,75454,2826950
select,9100,41400450,9100,148367886
insert,9100,20804975,20795880,286545612
heap,9100,211585,111757,3876626
mquick,9100,136520,77124,2940225
quick,9100,141834,76585,2865086
select,9100,41400450,9100,148513255
insert,9100,20665555,20656465,283868561
heap,9100,211529,111690,3856615
mquick,9100,130034,74032,2896048
quick,9100,132884,80714,2862820
select,9100,41400450,9100,150320359
insert,9100,20760788,20751696,285295818
heap,9100,211562,111687,3858125
mquick,9100,136672,81830,3022160
quick,9100,154607,82926,3130526
select,9100,41400450,9100,148077527
insert,9100,20695581,20686490,285256549
heap,9100,211442,111615,3899281
mquick,9100,140312,84908,3077287
quick,9100,132595,68871,2697063
select,9100,41400450,9100,148676370
insert,9100,20622234,20613144,286460656
heap,9100,211643,111783,3856992
mquick,9100,139711,87727,3109381
quick,9100,142015,83624,3003659
select,9100,41400450,9100,149122671
insert,9100,20704967,20695878,285088526
heap,9100,211559,111619,3881534
mquick,9100,137897,75707,2938714
quick,9100,162131,74352,3184520
select,9100,41400450,9100,149272571
insert,9100,20976867,20967778,288200172
heap,9100,211435,111669,3873983
mquick,9100,150252,84233,3113534
quick,9100,140926,89563,3726726
select,9100,41400450,9100,149250294
insert,9100,20486647,20477557,281863605
heap,9100,211343,111678,3950632
mquick,9100,131271,78429,3812060
quick,9100,135087,75194,2822420
select,9100,41400450,9100,150338106
insert,9100,21063109,21054022,292085860
heap,9100,211456,111639,3896637
mquick,9100,135372,79768,2981758
quick,9100,137360,78188,2862443
select,9100,41400450,9100,148696382
insert,9100,20915255,20906160,288060845
heap,9100,211609,111671,3848685
mquick,9100,137363,78189,2970053
quick,9100,140646,81825,3445429
select,9100,41400450,9100,148212323
insert,9100,20648126,20639032,285024337
heap,9100,211682,111771,4063151
mquick,9100,140649,81826,3047080
quick,9100,133817,78501,2852248
select,9100,41400450,9100,148850813
insert,9100,20583101,20574011,283288973
heap,9100,211292,111578,3871718
mquick,9100,133820,78502,2951175
quick,9100,137950,73592,2873771
select,9100,41400450,9100,149589361
insert,9100,20745471,20736379,285020183
heap,9100,211489,111640,3852083
mquick,9100,137953,73593,2907375
quick,9100,143464,81170,2953062
select,9100,41400450,9100,149660725
insert,9100,20817852,20808761,286918285
heap,9100,211489,111706,3875116
mquick,9100,136677,83162,3025180
quick,9100,148031,77290,2912661
select,9100,41400450,9100,149733220
insert,9100,20763971,20754878,286215606
heap,9100,211601,111729,3856237
mquick,9100,141796,79629,3070112
quick,9100,144089,82434,2968921
select,9100,41400450,9100,147861928
insert,9100,20584192,20575104,284863865
heap,9100,211495,111637,3871340
mquick,9100,144092,82435,3083328
quick,9100,137468,74515,3083328
select,9100,41400450,9100,148433208
insert,9100,20787913,20778821,286815583
heap,9100,211413,111552,3852083
mquick,9100,140724,83935,3087859
quick,9100,142643,78999,2904732
select,9100,41400450,9100,149419073
insert,9100,20597484,20588393,284850650
heap,9100,211498,111680,3873983
mquick,9100,142646,79000,3013098
quick,9100,146045,88879,3409558
select,9100,41400450,9100,148109243
insert,9100,20833070,20823977,285657918
heap,9100,211491,111702,3858502
mquick,9100,141059,88337,3116177
quick,9100,138547,87858,4561558
select,9100,41400450,9100,148711108
insert,9100,20561794,20552698,282538720
heap,9100,211386,111629,4261004
mquick,9100,135330,77624,2967788
quick,9100,146330,70543,3253240
select,9100,41400450,9100,148720925
insert,9100,20688387,20679299,284101151
heap,9100,211545,111710,3851328
mquick,9100,138682,76369,2961370
quick,9100,130310,78041,2829594
select,9100,41400450,9100,150651119
insert,9100,20881500,20872408,294418179
heap,9100,211635,111741,3954030
mquick,9100,137297,80902,3026691
quick,9100,141635,81928,2949287
select,9100,41400450,9100,149533480
insert,9100,20812899,20803811,287369494
heap,9100,211610,111812,3898148
mquick,9100,141638,81929,3041794
quick,9100,146230,92224,3120709
select,9100,41400450,9100,148977303
insert,9100,20662481,20653392,311953050
heap,9100,211528,111701,3874361
mquick,9100,135032,72079,2844696
quick,9100,139959,81887,3011588
select,9100,41400450,9100,149035073
insert,9100,20555206,20546112,286370036
heap,9100,211342,111575,3845287
mquick,9100,132276,75616,2957971
quick,9100,142399,79841,2907753
select,9100,41400450,9100,148753397
insert,9100,20778027,20768934,285920337
heap,9100,211441,111643,3851706
mquick,9100,142402,79842,3067092
quick,9100,152939,87239,3069735
select,9100,41400450,9100,160470497
insert,9100,21001637,20992549,291022592
heap,9100,211501,111672,3861145
mquick,9100,135616,70101,2899446
quick,9100,133162,77140,2851871
select,9100,41400450,9100,157873115
insert,9100,20701992,20692901,285412490
heap,9100,211309,111562,3841511
mquick,9100,138906,76489,3340838
quick,9100,131735,68988,2722738
select,9100,41400450,9100,149086045
insert,9100,20755464,20746376,286410815
heap,9100,211614,111667,3862278
mquick,9100,138219,73199,2884720
quick,9100,141872,77947,2873015
select,9100,41400450,9100,149945421
insert,9100,20671743,20662651,283335039
heap,9100,211571,111794,3870962
mquick,9100,141875,77948,2973830
quick,9200,147403,79071,2967411
select,9200,42315400,9200,152226389
insert,9200,21312859,21303673,292798356
heap,9200,214153,113032,3896638
mquick,9200,140094,76760,3362738
quick,9200,142046,79588,2930785
select,9200,42315400,9200,152864501
insert,9200,21090471,21081284,289905707
heap,9200,214101,113099,3915517
mquick,9200,135058,74797,2931540
quick,9200,152295,80568,2996107
select,9200,42315400,9200,151646046
insert,9200,21022123,21012932,288543772
heap,9200,213999,112957,3907210
mquick,9200,159529,88218,3275894
quick,9200,136311,80381,3345747
select,9200,42315400,9200,152153893
insert,9200,21202610,21193420,292059807
heap,9200,214156,113061,3941571
mquick,9200,141704,87410,3237381
quick,9200,149573,81613,2981004
select,9200,42315400,9200,151596961
insert,9200,21267261,21258070,298154723
heap,9200,214144,113009,4046160
mquick,9200,139985,78355,2999883
quick,9200,134015,76267,2815623
select,9200,42315400,9200,152935863
insert,9200,20989946,20980753,289679158
heap,9200,214184,113112,3916272
mquick,9200,134018,76268,2920968
quick,9200,151760,92515,3480543
select,9200,42315400,9200,152251687
insert,9200,21479356,21470163,294232032
heap,9200,214016,112886,3891729
mquick,9200,150584,86878,3192071
quick,9200,136305,81987,3024803
select,9200,42315400,9200,152610767
insert,9200,21342849,21333662,293279017
heap,9200,214081,112995,3909476
mquick,9200,136308,81988,3065960
quick,9200,135118,72769,2925877
select,9200,42315400,9200,152204489
insert,9200,21293904,21284710,323380167
heap,9200,214105,112987,3898526
mquick,9200,137059,80294,3007056
quick,9200,135497,74026,2857912
select,9200,42315400,9200,152001728
insert,9200,21415377,21406183,294629625
heap,9200,214340,113196,4013310
mquick,9200,144856,86020,3185652
quick,9200,136780,81910,2902089
select,9200,42315400,9200,152072713
insert,9200,21270471,21261286,292854238
heap,9200,214041,112989,3923824
mquick,9200,136783,81911,3016873
quick,9200,139110,71951,2804295
select,9200,42315400,9200,152220347
insert,9200,21236875,21227682,291572728
heap,9200,214165,113059,4378809
